Customer ID,sales_id,product_id,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Color,Season,Year,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Discount value
2913,12913,P003-SH22-M,48,Female,Shoes,Footwear,37,USA,Oregon,M,Yellow,Winter,2023,4,No,Standard,No,0,Cash,0
2914,12914,P004-C6-L,43,Male,Coat,Outerwear,83,USA,Wyoming,L,Cyan,Winter,2023,3.5,No,Express,No,0,Cash,0
2915,12915,P001-SW22-M,45,Female,Sweater,Clothing,72,USA,Pennsylvania,M,Yellow,Fall,2023,3.8,No,Express,No,0,Debit Card,0
2916,12916,P001-S6-M,26,Female,Shirt,Clothing,30,USA,Oregon,M,Cyan,Fall,2023,4.5,No,Express,No,39,Debit Card,0
2917,12917,P001-SHTS9-M,62,Female,Shorts,Clothing,66,USA,Oklahoma,M,Green,Winter,2023,2.7,No,Express,No,13,Credit Card,0
2918,12918,P001-S23-XL,58,Female,Shirt,Clothing,45,USA,Colorado,XL,White,Winter,2023,2.9,No,Store Pickup,No,0,Debit Card,0
2919,12919,P002-SG2-S,19,Not Available,Sunglasses,Accessories,73,USA,New York,S,Black,Fall,2023,4.9,No,Free Shipping,Yes,0,Cash,10
2920,12920,P003-SH5-L,64,Female,Shoes,Footwear,67,USA,Minnesota,L,Charcoal,Winter,2023,3.8,No,Standard,No,0,Debit Card,0
2921,12921,P002-SG4-XL,0,Female,Sunglasses,Accessories,72,USA,Texas,XL,Brown,Spring,2023,4.9,No,Free Shipping,No,3,Debit Card,0
2922,12922,P002-HB6-M,20,Not Available,Handbag,Accessories,24,USA,Wisconsin,M,Cyan,Fall,2023,4.6,No,Standard,No,0,Cash,0
2923,12923,P002-SG1-L,45,Female,Sunglasses,Accessories,68,USA,Kentucky,L,Beige,Winter,2023,3.5,No,Express,Yes,0,Credit Card,10
2924,12924,P001-S12-M,28,Female,Shirt,Clothing,70,USA,Pennsylvania,M,Magenta,Spring,2023,4.2,No,2-Day Shipping,Yes,12,Cash,10
2925,12925,P001-S10-L,47,Female,Shirt,Clothing,64,USA,Rhode Island,L,Indigo,Winter,2023,3.7,No,Free Shipping,Yes,0,Debit Card,10
2926,12926,P001-SW13-M,54,Female,Sweater,Clothing,91,USA,Illinois,M,Maroon,Spring,2023,2.8,No,Store Pickup,No,0,Credit Card,0
2927,12927,P002-HB8-M,0,Female,Handbag,Accessories,82,USA,Maryland,M,Gray,Winter,2023,4.8,No,2-Day Shipping,No,9,Cash,0
2928,12928,P001-S2-M,45,Female,Shirt,Clothing,24,USA,Missouri,M,Black,Summer,2023,2.7,No,Express,Yes,0,Debit Card,50
2929,12929,P002-J22-L,40,Not Available,Jewelry,Accessories,80,USA,Alabama,L,Yellow,Spring,2023,3.6,No,Store Pickup,Yes,0,Credit Card,20
2930,12930,P001-SO23-XL,31,Female,Socks,Clothing,53,USA,Maine,XL,White,Winter,2023,4.5,No,Next Day Air,No,0,Debit Card,0
2931,12931,P001-TSHT25-M,0,Female,T-shirt,Clothing,50,USA,Mississippi,M,Orange,Spring,2023,4,No,Free Shipping,Yes,0,Debit Card,10
2932,12932,P002-J12-M,36,Female,Jewelry,Accessories,31,USA,Alabama,M,Magenta,Fall,2023,4.5,No,2-Day Shipping,No,0,Credit Card,0
2933,12933,P002-BKPK2-L,0,Female,Backpack,Accessories,88,USA,Alaska,L,Black,Spring,2023,3.9,No,Express,No,0,Debit Card,0
2934,12934,P002-HT4-M,0,Female,Hat,Accessories,52,USA,Illinois,M,Brown,Summer,2023,3.8,No,Standard,No,0,Debit Card,0
2935,12935,P002-G25-M,38,Female,Gloves,Accessories,22,USA,Idaho,M,Orange,Fall,2023,4.7,No,Next Day Air,No,0,Bank Transfer,0
2936,12936,P003-SNK8-XL,58,Male,Sneakers,Footwear,27,USA,North Carolina,XL,Gray,Spring,2023,4.6,No,Standard,Yes,11,Debit Card,10
2937,12937,P001-SK23-M,31,Male,Skirt,Clothing,34,USA,Washington,M,White,Spring,2023,3.6,No,Express,No,0,Credit Card,0
2938,12938,P002-HB23-M,0,Male,Handbag,Accessories,39,USA,West Virginia,M,White,Spring,2023,4.3,No,2-Day Shipping,No,0,Credit Card,0
2939,12939,P002-SG21-M,28,Female,Sunglasses,Accessories,53,USA,Maine,M,Violet,Fall,2023,3,No,Standard,Yes,0,Cash,10
2940,12940,P001-SW1-M,0,Female,Sweater,Clothing,46,USA,Kentucky,M,Beige,Winter,2023,4.3,No,Express,Yes,0,Debit Card,10
2941,12941,P002-HB1-L,61,Female,Handbag,Accessories,85,USA,Massachusetts,L,Beige,Summer,2023,4.8,No,Next Day Air,No,0,Cash,0
2942,12942,P001-SK24-L,38,Female,Skirt,Clothing,86,USA,Pennsylvania,L,Purple,Spring,2023,3.7,No,Free Shipping,No,27,Debit Card,0
2943,12943,P001-SO4-M,54,Male,Socks,Clothing,63,USA,Hawaii,M,Brown,Summer,2023,2.6,No,Free Shipping,No,0,Bank Transfer,0
2944,12944,P001-S25-M,29,Female,Shirt,Clothing,44,USA,Virginia,M,Orange,Spring,2023,3.4,No,Standard,No,0,Credit Card,0
2945,12945,P003-SNK6-XL,50,Female,Sneakers,Footwear,95,USA,New York,XL,Cyan,Summer,2023,3.9,No,Free Shipping,No,0,Debit Card,0
2946,12946,P002-BLT5-M,32,Male,Belt,Accessories,49,USA,Delaware,M,Charcoal,Summer,2023,4.8,No,Free Shipping,Yes,0,Credit Card,10
2947,12947,P001-P24-L,38,Female,Pants,Clothing,77,USA,Hawaii,L,Purple,Spring,2023,2.8,No,Free Shipping,Yes,0,Bank Transfer,20
2948,12948,P002-J15-L,52,Female,Jewelry,Accessories,63,USA,Nebraska,L,Peach,Spring,2023,4.4,No,Standard,No,0,Debit Card,0
2949,12949,P001-P21-M,61,Female,Pants,Clothing,83,USA,Vermont,M,Violet,Winter,2023,3.1,No,Standard,Yes,0,Debit Card,10
2950,12950,P002-J15-M,25,Female,Jewelry,Accessories,93,USA,Iowa,M,Peach,Spring,2023,3.8,No,Store Pickup,No,15,Cash,0
2951,12951,P001-J13-S,22,Female,Jeans,Clothing,91,USA,Iowa,S,Maroon,Winter,2023,4.1,No,2-Day Shipping,No,0,Debit Card,0
2952,12952,P002-SCF13-L,47,Female,Scarf,Accessories,99,USA,Arkansas,L,Maroon,Fall,2023,4.6,No,Free Shipping,No,0,Cash,0
2953,12953,P002-BLT15-M,50,Female,Belt,Accessories,24,USA,Alabama,M,Peach,Spring,2023,4.9,No,Next Day Air,No,0,Debit Card,0
2954,12954,P001-D18-M,45,Female,Dress,Clothing,82,USA,Maryland,M,Silver,Summer,2023,4.8,No,Next Day Air,No,0,Credit Card,0
2955,12955,P001-TSHT10-M,33,Female,T-shirt,Clothing,28,USA,South Dakota,M,Indigo,Winter,2023,3.9,No,Express,No,15,Credit Card,0
2956,12956,P003-B18-M,42,Male,Boots,Footwear,67,USA,Vermont,M,Silver,Winter,2023,2.6,No,Free Shipping,No,46,Credit Card,0
2957,12957,P001-D14-M,52,Male,Dress,Clothing,88,USA,Montana,M,Olive,Fall,2023,3.7,No,Standard,No,0,Debit Card,0
2958,12958,P002-J8-S,69,Female,Jewelry,Accessories,70,USA,South Dakota,S,Gray,Fall,2023,4.7,No,Standard,Yes,0,Cash,10
2959,12959,P001-SK2-M,55,Male,Skirt,Clothing,100,USA,Ohio,M,Black,Summer,2023,4.5,No,Standard,No,0,Credit Card,0
2960,12960,P002-HB13-L,38,Female,Handbag,Accessories,28,USA,Texas,L,Maroon,Summer,2023,4.7,No,Free Shipping,No,0,Credit Card,0
2961,12961,P004-C14-S,57,Female,Coat,Outerwear,48,USA,Indiana,S,Olive,Spring,2023,3.6,No,Standard,No,47,Credit Card,0
2962,12962,P001-H7-S,33,Female,Hoodie,Clothing,43,USA,New Hampshire,S,Gold,Fall,2023,2.8,No,Free Shipping,No,21,Debit Card,0
2963,12963,P001-P16-L,57,Not Available,Pants,Clothing,40,USA,California,L,Pink,Fall,2023,4,No,Express,No,0,Credit Card,0
2964,12964,P003-B4-M,52,Male,Boots,Footwear,97,USA,Maine,M,Brown,Spring,2023,3.6,No,Free Shipping,No,0,Credit Card,0
2965,12965,P004-C23-S,0,Female,Coat,Outerwear,25,USA,Ohio,S,White,Fall,2023,3.8,No,2-Day Shipping,No,0,Debit Card,0
2966,12966,P002-SCF3-M,48,Female,Scarf,Accessories,45,USA,Delaware,M,Blue,Summer,2023,4.4,No,Standard,No,25,Cash,0
2967,12967,P003-B25-L,52,Female,Boots,Footwear,49,USA,Oklahoma,L,Orange,Fall,2023,2.8,No,Store Pickup,No,0,Debit Card,0
2968,12968,P003-SNK18-L,34,Female,Sneakers,Footwear,36,USA,Indiana,L,Silver,Summer,2023,3.4,No,Free Shipping,No,0,Debit Card,0
2969,12969,P001-SW8-S,26,Male,Sweater,Clothing,48,USA,South Carolina,S,Gray,Fall,2023,4.9,No,Express,Yes,25,Cash,10
2970,12970,P002-BLT3-S,36,Female,Belt,Accessories,62,USA,Vermont,S,Blue,Fall,2023,4.3,No,Next Day Air,Yes,0,Cash,20
2971,12971,P002-J23-M,24,Female,Jewelry,Accessories,74,USA,Kansas,M,White,Winter,2023,3.4,No,Free Shipping,No,44,Credit Card,0
2972,12972,P002-HB22-L,30,Female,Handbag,Accessories,100,USA,Utah,L,Yellow,Fall,2023,3.9,No,Next Day Air,Yes,0,Cash,20
2973,12973,P004-J10-S,31,Female,Jacket,Outerwear,39,USA,New York,S,Indigo,Fall,2023,4.2,No,Free Shipping,Yes,11,Debit Card,20
2974,12974,P003-B3-M,25,Female,Boots,Footwear,65,USA,Indiana,M,Blue,Summer,2023,2.7,No,Store Pickup,No,0,Bank Transfer,0
2975,12975,P003-SNK15-XL,57,Female,Sneakers,Footwear,99,USA,Tennessee,XL,Peach,Summer,2023,4.1,No,Store Pickup,No,0,Credit Card,0
2976,12976,P002-SCF11-XL,61,Female,Scarf,Accessories,68,USA,Georgia,XL,Lavender,Winter,2023,4.5,No,2-Day Shipping,No,0,Cash,0
2977,12977,P004-C18-M,30,Female,Coat,Outerwear,97,USA,Nebraska,M,Silver,Summer,2023,2.8,No,Express,No,28,Cash,0
2978,12978,P001-SHTS7-L,38,Female,Shorts,Clothing,47,USA,Washington,L,Gold,Winter,2023,3.4,No,Standard,No,0,Debit Card,0
2979,12979,P001-SHTS6-S,53,Female,Shorts,Clothing,56,USA,Idaho,S,Cyan,Spring,2023,3.9,No,Free Shipping,No,0,Bank Transfer,0
2980,12980,P001-J14-L,31,Male,Jeans,Clothing,91,USA,Louisiana,L,Olive,Fall,2023,2.6,No,Next Day Air,No,0,Cash,0
2981,12981,P002-G19-L,70,Not Available,Gloves,Accessories,93,USA,New Jersey,L,Teal,Fall,2023,4.4,No,2-Day Shipping,No,9,Bank Transfer,0
2982,12982,P001-P16-L,21,Not Available,Pants,Clothing,36,USA,Delaware,L,Pink,Winter,2023,4.9,No,Standard,Yes,0,Debit Card,10
2983,12983,P001-D25-M,33,Female,Dress,Clothing,45,USA,Wisconsin,M,Orange,Summer,2023,3.6,No,Store Pickup,No,0,Credit Card,0
2984,12984,P001-P5-M,60,Female,Pants,Clothing,44,USA,West Virginia,M,Charcoal,Winter,2023,2.8,No,2-Day Shipping,No,0,Credit Card,0
2985,12985,P002-G17-L,45,Male,Gloves,Accessories,32,USA,Texas,L,Red,Spring,2023,4.3,No,2-Day Shipping,No,0,Debit Card,0
2986,12986,P002-BLT19-S,46,Female,Belt,Accessories,36,USA,Hawaii,S,Teal,Summer,2023,3,No,Express,No,0,Cash,0
2987,12987,P002-BLT18-S,62,Female,Belt,Accessories,85,USA,Arizona,S,Silver,Summer,2023,3.3,No,2-Day Shipping,No,0,Credit Card,0
2988,12988,P001-SK2-L,63,Female,Skirt,Clothing,36,USA,Louisiana,L,Black,Winter,2023,2.5,No,Store Pickup,No,0,Cash,0
2989,12989,P001-SO16-S,69,Female,Socks,Clothing,55,USA,Nevada,S,Pink,Spring,2023,5,No,2-Day Shipping,No,31,Debit Card,0
2990,12990,P002-BLT19-XL,46,Female,Belt,Accessories,20,USA,Rhode Island,XL,Teal,Summer,2023,4.3,No,2-Day Shipping,Yes,0,Credit Card,10
2991,12991,P001-S19-M,69,Female,Shirt,Clothing,91,USA,Illinois,M,Teal,Fall,2023,4.2,No,Free Shipping,No,0,Debit Card,0
2992,12992,P001-D9-L,66,Female,Dress,Clothing,71,USA,Utah,L,Green,Summer,2023,3.9,No,Standard,No,0,Cash,0
2993,12993,P001-SO5-M,41,Female,Socks,Clothing,64,USA,North Dakota,M,Charcoal,Spring,2023,3.9,No,Store Pickup,No,0,Debit Card,0
2994,12994,P004-J10-L,32,Female,Jacket,Outerwear,21,USA,Kansas,L,Indigo,Spring,2023,4.2,No,Free Shipping,No,18,Cash,0
2995,12995,P001-SW23-S,69,Female,Sweater,Clothing,100,USA,Nevada,S,White,Winter,2023,3.5,No,Store Pickup,Yes,14,Bank Transfer,10
2996,12996,P001-J25-M,29,Female,Jeans,Clothing,96,USA,Virginia,M,Orange,Summer,2023,2.5,No,Standard,No,42,Debit Card,0
2997,12997,P002-J23-M,70,Female,Jewelry,Accessories,91,USA,Utah,M,White,Spring,2023,2.9,No,Express,No,0,Debit Card,0
2998,12998,P001-SW22-S,41,Female,Sweater,Clothing,40,USA,Idaho,S,Yellow,Spring,2023,2.7,No,Next Day Air,No,0,Debit Card,0
2999,12999,P001-H17-M,31,Female,Hoodie,Clothing,53,USA,Alaska,M,Red,Summer,2023,4.7,No,Express,No,0,Debit Card,0
3000,13000,P002-SG5-S,31,Female,Sunglasses,Accessories,48,USA,New Hampshire,S,Charcoal,Winter,2023,3.8,No,Standard,Yes,10,Cash,10
3001,13001,P003-SD11-M,57,Female,Sandals,Footwear,70,USA,Ohio,M,Lavender,Winter,2023,3.7,No,Express,Yes,7,Cash,10
3002,13002,P004-C5-L,29,Male,Coat,Outerwear,29,USA,Montana,L,Charcoal,Summer,2023,4.7,No,Express,No,0,Credit Card,0
3003,13003,P002-BLT13-M,70,Female,Belt,Accessories,29,USA,Louisiana,M,Maroon,Fall,2023,3.6,No,Next Day Air,Yes,19,Bank Transfer,10
3004,13004,P001-B4-M,51,Male,Blouse,Clothing,53,USA,Oregon,M,Brown,Fall,2023,2.8,No,Express,No,13,Credit Card,0
3005,13005,P001-SK11-M,0,Female,Skirt,Clothing,79,USA,Arizona,M,Lavender,Winter,2023,3.7,No,Store Pickup,No,0,Debit Card,0
3006,13006,P001-SHTS4-XL,18,Female,Shorts,Clothing,65,USA,Alaska,XL,Brown,Spring,2023,3.5,No,Express,No,0,Debit Card,0
3007,13007,P001-D14-M,37,Female,Dress,Clothing,99,USA,Utah,M,Olive,Summer,2023,3.7,No,Store Pickup,No,17,Debit Card,0
3008,13008,P002-SG11-L,23,Female,Sunglasses,Accessories,60,USA,New York,L,Lavender,Winter,2023,3,No,Next Day Air,Yes,0,Debit Card,50
3009,13009,P003-SH7-M,39,Female,Shoes,Footwear,86,USA,New Mexico,M,Gold,Winter,2023,4.9,No,Free Shipping,No,19,Cash,0
3010,13010,P002-BLT18-M,62,Female,Belt,Accessories,73,USA,Louisiana,M,Silver,Winter,2023,4.6,No,Free Shipping,No,8,Debit Card,0
3011,13011,P002-BLT21-M,70,Female,Belt,Accessories,45,USA,Ohio,M,Violet,Winter,2023,3.3,No,Free Shipping,No,15,Credit Card,0
3012,13012,P002-BLT4-S,20,Female,Belt,Accessories,70,USA,Nevada,S,Brown,Summer,2023,3,No,Next Day Air,Yes,0,Credit Card,20
3013,13013,P002-BLT19-M,42,Female,Belt,Accessories,65,USA,Idaho,M,Teal,Fall,2023,3.5,No,Standard,Yes,0,Cash,10
3014,13014,P001-SK15-L,41,Female,Skirt,Clothing,55,USA,Arizona,L,Peach,Summer,2023,4.2,No,Store Pickup,No,0,Cash,0
3015,13015,P001-TSHT13-M,24,Female,T-shirt,Clothing,65,USA,Utah,M,Maroon,Spring,2023,4.5,No,Express,No,38,Credit Card,0
3016,13016,P002-SCF11-XL,37,Female,Scarf,Accessories,21,USA,Wyoming,XL,Lavender,Spring,2023,2.8,No,Express,No,27,Bank Transfer,0
3017,13017,P001-B11-L,30,Not Available,Blouse,Clothing,26,USA,Indiana,L,Lavender,Summer,2023,4.9,No,Store Pickup,No,0,Bank Transfer,0
3018,13018,P002-SG24-S,58,Female,Sunglasses,Accessories,71,USA,Wisconsin,S,Purple,Summer,2023,3.3,No,Next Day Air,No,0,Cash,0
3019,13019,P003-B9-M,43,Female,Boots,Footwear,41,USA,Texas,M,Green,Summer,2023,3,No,Free Shipping,No,0,Debit Card,0
3020,13020,P004-J22-M,0,Not Available,Jacket,Outerwear,44,USA,Utah,M,Yellow,Winter,2023,3.9,No,2-Day Shipping,Yes,0,Credit Card,20
3021,13021,P001-J5-S,23,Female,Jeans,Clothing,81,USA,Arkansas,S,Charcoal,Fall,2023,2.8,No,Store Pickup,No,0,Debit Card,0
3022,13022,P002-SG3-S,65,Female,Sunglasses,Accessories,77,USA,Pennsylvania,S,Blue,Summer,2023,4.5,No,2-Day Shipping,No,0,Cash,0
3023,13023,P003-SD11-M,58,Female,Sandals,Footwear,26,USA,Georgia,M,Lavender,Fall,2023,4,No,Free Shipping,No,0,Debit Card,0
3024,13024,P002-BKPK4-M,50,Female,Backpack,Accessories,31,USA,Indiana,M,Brown,Summer,2023,2.9,No,Express,No,0,Cash,0
3025,13025,P001-B23-S,67,Female,Blouse,Clothing,82,USA,Idaho,S,White,Spring,2023,4,No,Free Shipping,No,0,Credit Card,0
3026,13026,P003-SH9-XL,40,Female,Shoes,Footwear,60,USA,Montana,XL,Green,Summer,2023,3.4,No,Store Pickup,Yes,0,Cash,20
3027,13027,P001-S12-L,55,Female,Shirt,Clothing,70,USA,Tennessee,L,Magenta,Fall,2023,2.5,No,Free Shipping,No,0,Credit Card,0
3028,13028,P001-H15-XL,52,Female,Hoodie,Clothing,26,USA,West Virginia,XL,Peach,Winter,2023,2.8,No,2-Day Shipping,No,0,Credit Card,0
3029,13029,P001-D5-L,62,Female,Dress,Clothing,100,USA,California,L,Charcoal,Summer,2023,3,No,Free Shipping,No,0,Cash,0
3030,13030,P001-D7-M,64,Female,Dress,Clothing,82,USA,Georgia,M,Gold,Summer,2023,3.1,No,Free Shipping,No,0,Debit Card,0
3031,13031,P003-SNK24-XL,43,Female,Sneakers,Footwear,24,USA,Maryland,XL,Purple,Spring,2023,2.6,No,2-Day Shipping,Yes,0,Credit Card,10
3032,13032,P001-B19-L,61,Female,Blouse,Clothing,74,USA,Idaho,L,Teal,Summer,2023,4.9,No,2-Day Shipping,No,0,Credit Card,0
3033,13033,P002-BKPK9-XL,26,Female,Backpack,Accessories,58,USA,California,XL,Green,Summer,2023,3.5,No,Next Day Air,No,0,Credit Card,0
3034,13034,P001-SW25-L,22,Female,Sweater,Clothing,56,USA,Alabama,L,Orange,Spring,2023,2.6,No,Store Pickup,Yes,0,Credit Card,10
3035,13035,P003-B15-L,51,Female,Boots,Footwear,37,USA,Utah,L,Peach,Spring,2023,3.5,No,2-Day Shipping,No,0,Credit Card,0
3036,13036,P002-HB7-M,69,Female,Handbag,Accessories,64,USA,Kentucky,M,Gold,Spring,2023,4.5,No,Free Shipping,No,0,Cash,0
3037,13037,P001-H21-S,50,Female,Hoodie,Clothing,58,USA,Vermont,S,Violet,Spring,2023,4.3,No,Next Day Air,No,0,Debit Card,0
3038,13038,P002-BLT5-L,51,Female,Belt,Accessories,44,USA,Iowa,L,Charcoal,Summer,2023,4.8,No,Next Day Air,No,0,Cash,0
3039,13039,P002-J4-M,56,Female,Jewelry,Accessories,39,USA,Georgia,M,Brown,Summer,2023,4.2,No,Free Shipping,No,0,Debit Card,0
3040,13040,P001-B3-L,59,Not Available,Blouse,Clothing,48,USA,Alabama,L,Blue,Spring,2023,3.2,No,Next Day Air,No,0,Debit Card,0
3041,13041,P002-HB7-M,18,Female,Handbag,Accessories,32,USA,Nebraska,M,Gold,Fall,2023,4.1,No,Express,No,0,Cash,0
3042,13042,P002-HB25-M,48,Female,Handbag,Accessories,79,USA,Rhode Island,M,Orange,Winter,2023,4,No,Express,Yes,27,Credit Card,10
3043,13043,P004-C20-L,53,Female,Coat,Outerwear,27,USA,South Dakota,L,Turquoise,Winter,2023,2.9,No,Next Day Air,No,0,Cash,0
3044,13044,P002-BLT15-S,45,Female,Belt,Accessories,98,USA,Illinois,S,Peach,Fall,2023,2.6,No,Store Pickup,Yes,0,Credit Card,20
3045,13045,P003-B12-M,21,Female,Boots,Footwear,67,USA,North Carolina,M,Magenta,Winter,2023,2.7,No,Free Shipping,No,10,Bank Transfer,0
3046,13046,P001-SO2-L,42,Female,Socks,Clothing,37,USA,Florida,L,Black,Winter,2023,4.6,No,2-Day Shipping,Yes,0,Credit Card,10
3047,13047,P003-SH23-M,60,Male,Shoes,Footwear,49,USA,Pennsylvania,M,White,Spring,2023,3.2,No,Store Pickup,No,0,Cash,0
3048,13048,P003-SNK21-M,21,Female,Sneakers,Footwear,74,USA,Vermont,M,Violet,Fall,2023,4.1,No,2-Day Shipping,No,0,Credit Card,0
3049,13049,P002-J14-M,69,Female,Jewelry,Accessories,93,USA,Colorado,M,Olive,Summer,2023,3.9,No,Standard,Yes,0,Debit Card,20
3050,13050,P002-HB17-L,40,Female,Handbag,Accessories,60,USA,Utah,L,Red,Summer,2023,3,No,Next Day Air,No,41,Bank Transfer,0
3051,13051,P004-C9-S,31,Female,Coat,Outerwear,76,USA,Kentucky,S,Green,Spring,2023,3.6,No,Standard,No,28,Debit Card,0
3052,13052,P002-SG7-L,44,Female,Sunglasses,Accessories,64,USA,Wyoming,L,Gold,Summer,2023,4.6,No,Express,No,0,Debit Card,0
3053,13053,P003-SH14-XL,48,Not Available,Shoes,Footwear,38,USA,Maine,XL,Olive,Spring,2023,4.5,No,Store Pickup,No,0,Bank Transfer,0
3054,13054,P003-SH4-L,32,Male,Shoes,Footwear,91,USA,Maine,L,Brown,Winter,2023,3.2,No,Next Day Air,No,22,Bank Transfer,0
3055,13055,P003-B12-S,42,Female,Boots,Footwear,70,USA,New Hampshire,S,Magenta,Summer,2023,4.9,No,2-Day Shipping,No,0,Debit Card,0
3056,13056,P003-SD21-M,27,Female,Sandals,Footwear,22,USA,Kansas,M,Violet,Fall,2023,5,No,Standard,Yes,5,Debit Card,10
3057,13057,P002-G1-M,69,Not Available,Gloves,Accessories,59,USA,New Jersey,M,Beige,Spring,2023,3.8,No,Standard,No,0,Cash,0
3058,13058,P002-BKPK3-M,67,Not Available,Backpack,Accessories,22,USA,North Carolina,M,Blue,Spring,2023,3.4,No,Next Day Air,Yes,0,Bank Transfer,10
3059,13059,P002-HB25-S,41,Female,Handbag,Accessories,74,USA,West Virginia,S,Orange,Winter,2023,3.8,No,Store Pickup,No,0,Bank Transfer,0
3060,13060,P001-SW13-L,46,Female,Sweater,Clothing,71,USA,Kentucky,L,Maroon,Spring,2023,3.2,No,Express,Yes,0,Credit Card,20
3061,13061,P004-C5-S,47,Female,Coat,Outerwear,80,USA,California,S,Charcoal,Summer,2023,4.7,No,Store Pickup,No,0,Debit Card,0
3062,13062,P001-TSHT14-L,33,Female,T-shirt,Clothing,59,USA,South Dakota,L,Olive,Fall,2023,4.5,No,Express,Yes,0,Credit Card,10
3063,13063,P002-BKPK9-L,51,Female,Backpack,Accessories,96,USA,California,L,Green,Fall,2023,3.3,No,Standard,No,0,Debit Card,0
3064,13064,P002-SG4-L,26,Female,Sunglasses,Accessories,43,USA,Connecticut,L,Brown,Winter,2023,3.9,No,Store Pickup,No,0,Credit Card,0
3065,13065,P002-BLT6-S,22,Female,Belt,Accessories,76,USA,Idaho,S,Cyan,Winter,2023,3.6,No,Express,No,49,Bank Transfer,0
3066,13066,P004-J1-M,49,Female,Jacket,Outerwear,59,USA,North Dakota,M,Beige,Fall,2023,2.8,No,Store Pickup,No,7,Debit Card,0
3067,13067,P001-SK19-L,58,Female,Skirt,Clothing,48,USA,Michigan,L,Teal,Summer,2023,4.3,No,Free Shipping,No,0,Debit Card,0
3068,13068,P002-BLT8-S,70,Male,Belt,Accessories,22,USA,Missouri,S,Gray,Spring,2023,3.5,No,Free Shipping,No,0,Cash,0
3069,13069,P003-B10-M,32,Not Available,Boots,Footwear,40,USA,California,M,Indigo,Winter,2023,4.2,No,Express,No,0,Debit Card,0
3070,13070,P001-J12-L,62,Female,Jeans,Clothing,73,USA,Delaware,L,Magenta,Spring,2023,4.6,No,Express,No,17,Debit Card,0
3071,13071,P003-SH17-XL,52,Female,Shoes,Footwear,26,USA,Alabama,XL,Red,Fall,2023,2.6,No,Free Shipping,No,43,Cash,0
3072,13072,P001-SW20-L,23,Female,Sweater,Clothing,41,USA,New Hampshire,L,Turquoise,Spring,2023,3.4,No,Next Day Air,No,0,Cash,0
3073,13073,P002-J15-L,26,Female,Jewelry,Accessories,98,USA,New York,L,Peach,Spring,2023,3.1,No,Standard,No,0,Cash,0
3074,13074,P001-S23-L,58,Female,Shirt,Clothing,63,USA,Oregon,L,White,Winter,2023,3.6,No,Free Shipping,Yes,7,Debit Card,20
3075,13075,P003-B13-L,26,Female,Boots,Footwear,55,USA,Massachusetts,L,Maroon,Winter,2023,4.2,No,Next Day Air,No,34,Debit Card,0
3076,13076,P001-SHTS1-XL,54,Female,Shorts,Clothing,90,USA,Utah,XL,Beige,Winter,2023,3.6,No,Standard,No,0,Cash,0
3077,13077,P002-HB3-M,66,Female,Handbag,Accessories,46,USA,New Hampshire,M,Blue,Summer,2023,3.6,No,Express,No,0,Debit Card,0
3078,13078,P001-SW17-S,60,Female,Sweater,Clothing,88,USA,Illinois,S,Red,Spring,2023,3,No,Store Pickup,No,0,Debit Card,0
3079,13079,P002-BLT3-M,32,Female,Belt,Accessories,95,USA,Alaska,M,Blue,Spring,2023,2.5,No,2-Day Shipping,No,24,Bank Transfer,0
3080,13080,P002-BLT13-M,48,Female,Belt,Accessories,31,USA,Wyoming,M,Maroon,Fall,2023,4,No,Store Pickup,No,0,Bank Transfer,0
3081,13081,P001-H22-L,69,Female,Hoodie,Clothing,42,USA,Colorado,L,Yellow,Spring,2023,4.1,No,Next Day Air,No,5,Cash,0
3082,13082,P003-SNK16-L,64,Female,Sneakers,Footwear,44,USA,Vermont,L,Pink,Winter,2023,4.9,No,Next Day Air,No,11,Credit Card,0
3083,13083,P001-TSHT13-M,56,Female,T-shirt,Clothing,99,USA,Utah,M,Maroon,Spring,2023,4,No,Next Day Air,No,0,Bank Transfer,0
3084,13084,P001-P24-S,0,Female,Pants,Clothing,20,USA,Illinois,S,Purple,Summer,2023,3.5,No,Store Pickup,No,0,Credit Card,0
3085,13085,P002-SCF10-S,46,Female,Scarf,Accessories,37,USA,Idaho,S,Indigo,Spring,2023,3.2,No,Store Pickup,Yes,0,Credit Card,50
3086,13086,P001-SW8-L,24,Female,Sweater,Clothing,50,USA,Nevada,L,Gray,Winter,2023,2.8,No,Store Pickup,No,0,Debit Card,0
3087,13087,P002-HB11-M,47,Male,Handbag,Accessories,73,USA,Utah,M,Lavender,Summer,2023,3.5,No,Next Day Air,No,0,Debit Card,0
3088,13088,P001-S5-M,62,Female,Shirt,Clothing,84,USA,North Carolina,M,Charcoal,Spring,2023,3.1,No,Free Shipping,No,0,Bank Transfer,0
3089,13089,P001-D19-M,34,Not Available,Dress,Clothing,64,USA,Arkansas,M,Teal,Spring,2023,3.3,No,Store Pickup,Yes,0,Bank Transfer,10
3090,13090,P003-SD3-L,50,Female,Sandals,Footwear,21,USA,North Carolina,L,Blue,Fall,2023,4.6,No,Free Shipping,No,23,Cash,0
